filename;fullpath;modified_utc;size_mb
pom30m_20180802T234557.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180802T234557.CSV;2018-08-03 11:45:53;0.009
pom30m_20180731T234521.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180731T234521.CSV;2018-08-03 11:54:57;0.003
pom30m_20180801T234519.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180801T234519.CSV;2018-08-03 12:05:11;0.003
pom30m_20180803T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180803T234601.CSV;2018-08-03 21:46:05;0.009
pom30m_20180804T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180804T234602.CSV;2018-08-04 21:46:05;0.009
pom30m_20180805T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180805T234601.CSV;2018-08-05 21:46:07;0.009
pom30m_20180806T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180806T234601.CSV;2018-08-06 21:46:06;0.009
pom30m_20180807T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180807T234601.CSV;2018-08-07 21:46:04;0.009
pom30m_20180808T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180808T234601.CSV;2018-08-08 21:46:05;0.008
pom30m_20180809T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180809T234602.CSV;2018-08-09 21:46:05;0.008
pom30m_20180810T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180810T234601.CSV;2018-08-10 21:46:05;0.008
pom30m_20180811T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180811T234601.CSV;2018-08-11 21:46:05;0.009
pom30m_20180812T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180812T234601.CSV;2018-08-12 21:46:05;0.009
pom30m_20180813T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180813T234602.CSV;2018-08-13 21:46:07;0.009
pom30m_20180814T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180814T234602.CSV;2018-08-14 21:46:13;0.008
pom30m_20180815T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180815T234602.CSV;2018-08-15 21:46:05;0.009
pom30m_20180816T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180816T234602.CSV;2018-08-16 21:46:05;0.009
pom30m_20180817T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180817T234602.CSV;2018-08-17 21:46:04;0.009
pom30m_20180818T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180818T234602.CSV;2018-08-18 21:46:06;0.009
pom30m_20180819T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180819T234602.CSV;2018-08-19 21:46:05;0.009
pom30m_20180820T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180820T234601.CSV;2018-08-20 21:46:04;0.008
pom30m_20180821T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180821T234601.CSV;2018-08-21 21:46:04;0.008
pom30m_20180822T234526.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180822T234526.CSV;2018-08-22 21:45:28;0.004
pom30m_20180823T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180823T234601.CSV;2018-08-23 21:46:05;0.009
pom30m_20180824T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180824T234602.CSV;2018-08-24 21:46:05;0.009
pom30m_20180825T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180825T234602.CSV;2018-08-25 21:46:04;0.009
pom30m_20180826T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180826T234601.CSV;2018-08-26 21:46:08;0.009
pom30m_20180827T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180827T234602.CSV;2018-08-27 21:46:05;0.009
pom30m_20180828T234525.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180828T234525.CSV;2018-09-20 10:03:28;0.004
pom30m_20180829T234556.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180829T234556.CSV;2018-09-20 10:12:40;0.009
pom30m_20180830T234557.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180830T234557.CSV;2018-09-20 10:12:46;0.008
pom30m_20180921T000508.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180921T000508.CSV;2018-09-20 22:05:38;0.174
pom30m_20180921T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180921T234602.CSV;2018-09-21 21:46:04;0.008
pom30m_20180922T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180922T234602.CSV;2018-09-22 21:46:03;0.009
pom30m_20180923T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180923T234602.CSV;2018-09-23 21:46:03;0.009
pom30m_20180924T234604.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180924T234604.CSV;2018-09-24 21:46:05;0.009
pom30m_20180925T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180925T234602.CSV;2018-09-25 21:46:03;0.009
pom30m_20180926T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180926T234602.CSV;2018-09-26 21:46:03;0.009
pom30m_20180927T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180927T234601.CSV;2018-09-27 21:46:03;0.008
pom30m_20180928T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180928T234601.CSV;2018-09-28 21:46:03;0.009
pom30m_20180929T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180929T234601.CSV;2018-09-29 21:46:02;0.009
pom30m_20180930T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20180930T234602.CSV;2018-09-30 21:46:02;0.009
pom30m_20181001T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181001T234602.CSV;2018-10-01 21:46:02;0.008
pom30m_20181002T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181002T234602.CSV;2018-10-02 21:46:03;0.008
pom30m_20181003T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181003T234602.CSV;2018-10-03 21:46:03;0.008
pom30m_20181004T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181004T234602.CSV;2018-10-04 21:46:04;0.009
pom30m_20181005T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181005T234602.CSV;2018-10-05 21:46:03;0.008
pom30m_20181006T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181006T234601.CSV;2018-10-06 21:46:02;0.008
pom30m_20181007T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181007T234601.CSV;2018-10-07 21:46:02;0.009
pom30m_20181008T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181008T234602.CSV;2018-10-08 21:46:02;0.009
pom30m_20181009T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181009T234602.CSV;2018-10-09 21:46:02;0.008
pom30m_20181010T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181010T234602.CSV;2018-10-10 21:46:02;0.009
pom30m_20181011T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181011T234602.CSV;2018-10-11 21:46:03;0.008
pom30m_20181012T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181012T234602.CSV;2018-10-12 21:46:03;0.009
pom30m_20181013T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181013T234602.CSV;2018-10-13 21:46:02;0.009
pom30m_20181014T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181014T234602.CSV;2018-10-14 21:46:02;0.009
pom30m_20181015T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181015T234601.CSV;2018-10-15 21:46:02;0.009
pom30m_20181016T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181016T234601.CSV;2018-10-16 21:46:04;0.009
pom30m_20181017T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181017T234601.CSV;2018-10-17 21:46:01;0.009
pom30m_20181018T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181018T234601.CSV;2018-10-18 21:46:01;0.009
pom30m_20181019T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181019T234601.CSV;2018-10-19 21:46:01;0.008
pom30m_20181020T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181020T234601.CSV;2018-10-20 21:46:01;0.008
pom30m_20181021T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181021T234602.CSV;2018-10-21 21:46:01;0.008
pom30m_20181022T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181022T234602.CSV;2018-10-22 21:46:01;0.008
pom30m_20181023T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181023T234602.CSV;2018-10-23 21:46:02;0.008
pom30m_20181024T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181024T234602.CSV;2018-10-24 21:46:01;0.009
pom30m_20181025T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181025T234601.CSV;2018-10-25 21:46:01;0.008
pom30m_20181026T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181026T234601.CSV;2018-10-26 21:46:01;0.008
pom30m_20181027T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181027T234601.CSV;2018-10-27 21:46:01;0.008
pom30m_20181028T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181028T234602.CSV;2018-10-28 21:46:01;0.009
pom30m_20181029T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181029T234602.CSV;2018-10-29 21:46:01;0.009
pom30m_20181030T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181030T234601.CSV;2018-10-30 21:46:00;0.008
pom30m_20181031T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181031T234602.CSV;2018-10-31 21:46:00;0.009
pom30m_20181101T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181101T234602.CSV;2018-11-01 21:46:00;0.008
pom30m_20181102T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181102T234602.CSV;2018-11-02 21:46:00;0.008
pom30m_20181103T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181103T234602.CSV;2018-11-03 21:46:03;0.008
pom30m_20181104T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181104T234602.CSV;2018-11-04 21:46:00;0.008
pom30m_20181105T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181105T234602.CSV;2018-11-05 21:46:00;0.008
pom30m_20181106T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181106T234602.CSV;2018-11-06 21:46:00;0.008
pom30m_20181107T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181107T234601.CSV;2018-11-07 21:46:00;0.008
pom30m_20181108T234601.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181108T234601.CSV;2018-11-08 21:46:00;0.008
pom30m_20181109T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181109T234602.CSV;2018-11-09 21:46:00;0.008
pom30m_20181110T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181110T234602.CSV;2018-11-10 21:46:00;0.008
pom30m_20181111T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181111T234602.CSV;2018-11-11 21:46:00;0.009
pom30m_20181112T234602.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181112T234602.CSV;2018-11-12 21:46:00;0.008
pom30m_20181113T234529.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181113T234529.CSV;2018-11-13 21:45:27;0.004
pom30m_20181114T234605.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181114T234605.CSV;2018-11-14 21:46:04;0.008
pom30m_20181115T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181115T234606.CSV;2018-11-15 21:46:04;0.009
pom30m_20181116T234537.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181116T234537.CSV;2018-11-16 21:45:34;0.005
pom30m_20181117T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181117T234606.CSV;2018-11-17 21:46:03;0.009
pom30m_20181118T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181118T234606.CSV;2018-11-18 21:46:03;0.009
pom30m_20181119T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181119T234606.CSV;2018-11-19 21:46:03;0.009
pom30m_20181120T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181120T234606.CSV;2018-11-20 21:46:04;0.009
pom30m_20181121T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181121T234606.CSV;2018-11-21 21:46:03;0.009
pom30m_20181122T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181122T234606.CSV;2018-11-22 21:46:03;0.009
pom30m_20181123T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181123T234606.CSV;2018-11-23 21:46:03;0.009
pom30m_20181124T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181124T234606.CSV;2018-11-24 21:46:03;0.009
pom30m_20181125T234607.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181125T234607.CSV;2018-11-25 21:46:03;0.009
pom30m_20181126T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181126T234606.CSV;2018-11-26 21:46:03;0.009
pom30m_20181127T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181127T234606.CSV;2018-11-27 21:46:03;0.009
pom30m_20181128T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181128T234606.CSV;2018-11-28 21:46:03;0.009
pom30m_20181129T234605.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181129T234605.CSV;2018-11-29 21:46:02;0.009
pom30m_20181130T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181130T234606.CSV;2018-11-30 21:46:02;0.009
pom30m_20181201T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181201T234606.CSV;2018-12-01 21:46:02;0.009
pom30m_20181202T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181202T234606.CSV;2018-12-02 21:46:02;0.008
pom30m_20181203T234606.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom30m_20181203T234606.CSV;2018-12-03 21:46:01;0.008
