filename;fullpath;modified_utc;size_mb
pom30m_20180801T234519.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180801T234519.CSV;2018-08-01 21:45:23;0.003
pom30m_20180802T234544.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180802T234544.CSV;2018-08-02 21:45:49;0.009
pom30m_20180803T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180803T234545.CSV;2018-08-03 21:45:50;0.009
pom30m_20180804T234544.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180804T234544.CSV;2018-08-04 21:45:49;0.009
pom30m_20180805T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180805T234545.CSV;2018-08-05 21:45:49;0.009
pom30m_20180806T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180806T234545.CSV;2018-08-06 21:45:49;0.009
pom30m_20180807T234544.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180807T234544.CSV;2018-08-07 21:45:49;0.009
pom30m_20180808T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180808T234545.CSV;2018-08-08 21:45:49;0.009
pom30m_20180809T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180809T234545.CSV;2018-08-09 21:45:49;0.009
pom30m_20180810T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180810T234545.CSV;2018-08-10 21:45:49;0.009
pom30m_20180811T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180811T234545.CSV;2018-08-11 21:45:49;0.009
pom30m_20180812T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180812T234545.CSV;2018-08-12 21:45:49;0.009
pom30m_20180813T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180813T234545.CSV;2018-08-13 21:45:49;0.009
pom30m_20180814T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180814T234545.CSV;2018-08-14 21:45:49;0.009
pom30m_20180815T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180815T234546.CSV;2018-08-15 21:45:49;0.009
pom30m_20180816T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180816T234545.CSV;2018-08-16 21:45:49;0.009
pom30m_20180817T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180817T234545.CSV;2018-08-17 21:45:49;0.009
pom30m_20180818T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180818T234545.CSV;2018-08-18 21:45:49;0.009
pom30m_20180819T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180819T234545.CSV;2018-08-19 21:45:49;0.009
pom30m_20180820T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180820T234545.CSV;2018-08-20 21:45:49;0.009
pom30m_20180821T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180821T234546.CSV;2018-08-21 21:45:48;0.009
pom30m_20180822T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180822T234545.CSV;2018-08-22 21:45:48;0.009
pom30m_20180823T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180823T234545.CSV;2018-08-23 21:45:48;0.009
pom30m_20180824T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180824T234546.CSV;2018-08-24 21:45:49;0.009
pom30m_20180825T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180825T234546.CSV;2018-08-25 21:45:49;0.009
pom30m_20180826T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180826T234545.CSV;2018-08-26 21:45:48;0.009
pom30m_20180827T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180827T234545.CSV;2018-08-27 21:45:48;0.009
pom30m_20180828T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180828T234545.CSV;2018-08-28 21:45:48;0.009
pom30m_20180829T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180829T234545.CSV;2018-08-29 21:45:48;0.009
pom30m_20180830T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180830T234546.CSV;2018-08-30 21:45:48;0.009
pom30m_20180831T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180831T234546.CSV;2018-08-31 21:45:48;0.009
pom30m_20180901T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180901T234545.CSV;2018-09-01 21:45:47;0.009
pom30m_20180902T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180902T234545.CSV;2018-09-02 21:45:47;0.009
pom30m_20180903T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180903T234546.CSV;2018-09-03 21:45:48;0.009
pom30m_20180904T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180904T234545.CSV;2018-09-04 21:45:47;0.009
pom30m_20180905T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180905T234546.CSV;2018-09-05 21:45:47;0.009
pom30m_20180906T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180906T234546.CSV;2018-09-06 21:45:47;0.009
pom30m_20180907T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180907T234546.CSV;2018-09-07 21:45:49;0.009
pom30m_20180908T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180908T234545.CSV;2018-09-08 21:45:48;0.009
pom30m_20180909T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180909T234545.CSV;2018-09-09 21:45:47;0.009
pom30m_20180910T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180910T234546.CSV;2018-09-10 21:45:47;0.009
pom30m_20180911T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180911T234546.CSV;2018-09-11 21:45:47;0.009
pom30m_20180912T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180912T234545.CSV;2018-09-12 21:45:46;0.009
pom30m_20180913T234545.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180913T234545.CSV;2018-09-13 21:45:46;0.009
pom30m_20180914T234546.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom30m_20180914T234546.CSV;2018-09-14 21:45:48;0.009
