filename;fullpath;modified_utc;size_mb
pom1m_20181001T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181001T234501.CSV;2018-10-01 21:45:53;0.33
pom1m_20181002T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181002T234501.CSV;2018-10-02 21:45:53;0.329
pom1m_20181003T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181003T234501.CSV;2018-10-03 21:45:52;0.329
pom1m_20181004T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181004T234501.CSV;2018-10-04 21:45:52;0.329
pom1m_20181005T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181005T234501.CSV;2018-10-05 21:45:52;0.33
pom1m_20181006T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181006T234501.CSV;2018-10-06 21:45:52;0.329
pom1m_20181007T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181007T234501.CSV;2018-10-07 21:45:52;0.33
pom1m_20181008T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181008T234501.CSV;2018-10-08 21:45:52;0.329
pom1m_20181009T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181009T234501.CSV;2018-10-09 21:45:52;0.33
pom1m_20181010T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181010T234501.CSV;2018-10-10 21:45:52;0.329
pom1m_20181011T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181011T234501.CSV;2018-10-11 21:45:52;0.331
pom1m_20181012T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181012T234501.CSV;2018-10-12 21:45:51;0.33
pom1m_20181013T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181013T234501.CSV;2018-10-13 21:45:51;0.33
pom1m_20181014T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181014T234501.CSV;2018-10-14 21:45:52;0.33
pom1m_20181015T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181015T234501.CSV;2018-10-15 21:45:51;0.33
pom1m_20181016T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181016T234501.CSV;2018-10-16 21:45:51;0.329
pom1m_20181017T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181017T234501.CSV;2018-10-17 21:45:51;0.329
pom1m_20181018T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181018T234501.CSV;2018-10-18 21:45:51;0.329
pom1m_20181019T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181019T234501.CSV;2018-10-19 21:45:51;0.33
pom1m_20181020T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181020T234501.CSV;2018-10-20 21:45:51;0.329
pom1m_20181021T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181021T234501.CSV;2018-10-21 21:45:51;0.328
pom1m_20181022T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181022T234501.CSV;2018-10-22 21:45:51;0.328
pom1m_20181023T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181023T234501.CSV;2018-10-23 21:45:51;0.328
pom1m_20181024T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181024T234501.CSV;2018-10-24 21:45:50;0.329
pom1m_20181025T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181025T234501.CSV;2018-10-25 21:45:51;0.329
pom1m_20181026T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181026T234501.CSV;2018-10-26 21:45:51;0.329
pom1m_20181027T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181027T234501.CSV;2018-10-27 21:45:51;0.329
pom1m_20181028T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181028T234501.CSV;2018-10-28 21:45:50;0.329
pom1m_20181029T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181029T234501.CSV;2018-10-29 21:45:50;0.328
pom1m_20181030T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181030T234501.CSV;2018-10-30 21:45:51;0.331
pom1m_20181031T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181031T234501.CSV;2018-10-31 21:45:51;0.33
pom1m_20181101T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181101T234501.CSV;2018-11-01 21:45:55;0.33
pom1m_20181102T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181102T234501.CSV;2018-11-02 21:45:50;0.33
pom1m_20181103T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181103T234501.CSV;2018-11-03 21:45:51;0.329
pom1m_20181104T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181104T234501.CSV;2018-11-04 21:45:50;0.328
pom1m_20181105T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181105T234501.CSV;2018-11-05 21:45:50;0.331
pom1m_20181106T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181106T234501.CSV;2018-11-06 21:45:50;0.33
pom1m_20181107T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181107T234501.CSV;2018-11-07 21:45:50;0.329
pom1m_20181108T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181108T234501.CSV;2018-11-08 21:45:50;0.329
pom1m_20181109T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181109T234501.CSV;2018-11-09 21:45:50;0.329
pom1m_20181110T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181110T234501.CSV;2018-11-10 21:45:50;0.329
pom1m_20181111T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181111T234501.CSV;2018-11-11 21:45:50;0.328
pom1m_20181112T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181112T234501.CSV;2018-11-12 21:45:50;0.329
pom1m_20181113T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181113T234501.CSV;2018-11-13 21:45:21;0.154
pom1m_20181114T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181114T234501.CSV;2018-11-14 21:45:53;0.362
pom1m_20181115T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181115T234501.CSV;2018-11-15 21:45:53;0.366
pom1m_20181116T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181116T234501.CSV;2018-11-16 21:45:27;0.203
pom1m_20181117T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181117T234501.CSV;2018-11-17 21:45:53;0.374
pom1m_20181118T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181118T234501.CSV;2018-11-18 21:45:54;0.371
pom1m_20181119T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181119T234501.CSV;2018-11-19 21:45:53;0.37
pom1m_20181120T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181120T234501.CSV;2018-11-20 21:45:53;0.373
pom1m_20181121T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181121T234501.CSV;2018-11-21 21:45:53;0.374
pom1m_20181122T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181122T234501.CSV;2018-11-22 21:45:53;0.374
pom1m_20181123T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181123T234501.CSV;2018-11-23 21:45:52;0.372
pom1m_20181124T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181124T234501.CSV;2018-11-24 21:45:52;0.37
pom1m_20181125T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181125T234501.CSV;2018-11-25 21:45:53;0.369
pom1m_20181126T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181126T234501.CSV;2018-11-26 21:45:52;0.371
pom1m_20181127T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181127T234501.CSV;2018-11-27 21:45:52;0.371
pom1m_20181128T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181128T234501.CSV;2018-11-28 21:45:52;0.373
pom1m_20181129T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181129T234501.CSV;2018-11-29 21:45:52;0.373
pom1m_20181130T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181130T234501.CSV;2018-11-30 21:45:52;0.373
pom1m_20181201T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181201T234501.CSV;2018-12-01 21:45:52;0.373
pom1m_20181202T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181202T234501.CSV;2018-12-02 21:45:51;0.371
pom1m_20181203T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181203T234501.CSV;2018-12-03 21:45:51;0.37
