filename;fullpath;modified_utc;size_mb
pom1m_20180911T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180911T234500.CSV;2018-09-11 21:45:43;0.307
pom1m_20180912T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180912T234500.CSV;2018-09-12 21:45:43;0.307
pom1m_20180913T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180913T234500.CSV;2018-09-13 21:45:43;0.307
pom1m_20180914T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180914T234500.CSV;2018-09-14 21:45:43;0.307
pom1m_20180915T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180915T234500.CSV;2018-09-15 21:45:43;0.307
pom1m_20180916T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180916T234500.CSV;2018-09-16 21:45:43;0.306
pom1m_20180917T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180917T234500.CSV;2018-09-17 21:45:43;0.306
pom1m_20180918T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180918T234501.CSV;2018-09-18 21:45:44;0.306
pom1m_20180919T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180919T234500.CSV;2018-09-19 21:45:43;0.307
pom1m_20180920T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180920T234501.CSV;2018-09-20 21:45:46;0.307
pom1m_20180921T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180921T234500.CSV;2018-09-21 21:45:42;0.307
pom1m_20180922T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180922T234500.CSV;2018-09-22 21:45:42;0.307
pom1m_20180923T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180923T234500.CSV;2018-09-23 21:45:42;0.307
pom1m_20180924T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180924T234500.CSV;2018-09-24 21:45:42;0.305
pom1m_20180925T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180925T234500.CSV;2018-09-25 21:45:42;0.305
pom1m_20180926T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180926T234500.CSV;2018-09-26 21:45:42;0.306
pom1m_20180927T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180927T234500.CSV;2018-09-27 21:45:42;0.306
pom1m_20180928T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180928T234500.CSV;2018-09-28 21:45:42;0.303
pom1m_20180929T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180929T234500.CSV;2018-09-29 21:45:41;0.301
pom1m_20180930T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20180930T234500.CSV;2018-09-30 21:45:41;0.302
pom1m_20181001T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181001T234500.CSV;2018-10-01 21:45:41;0.302
pom1m_20181002T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181002T234500.CSV;2018-10-02 21:45:41;0.301
pom1m_20181003T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181003T234500.CSV;2018-10-03 21:45:42;0.3
pom1m_20181004T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181004T234500.CSV;2018-10-04 21:45:41;0.301
pom1m_20181005T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181005T234500.CSV;2018-10-05 21:45:41;0.302
pom1m_20181006T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181006T234500.CSV;2018-10-06 21:45:41;0.302
pom1m_20181007T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181007T234500.CSV;2018-10-07 21:45:40;0.302
pom1m_20181008T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181008T234500.CSV;2018-10-08 21:45:40;0.301
pom1m_20181009T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181009T234500.CSV;2018-10-09 21:45:40;0.302
pom1m_20181010T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181010T234500.CSV;2018-10-10 21:45:41;0.302
pom1m_20181011T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181011T234500.CSV;2018-10-11 21:45:41;0.303
pom1m_20181012T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181012T234500.CSV;2018-10-12 21:45:40;0.304
pom1m_20181013T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181013T234500.CSV;2018-10-13 21:45:41;0.303
pom1m_20181014T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181014T234500.CSV;2018-10-14 21:45:40;0.304
pom1m_20181015T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181015T234500.CSV;2018-10-15 21:45:41;0.304
pom1m_20181016T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181016T234500.CSV;2018-10-16 21:45:40;0.303
pom1m_20181017T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181017T234500.CSV;2018-10-17 21:45:40;0.303
pom1m_20181018T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181018T234500.CSV;2018-10-18 21:45:39;0.303
pom1m_20181019T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181019T234500.CSV;2018-10-19 21:45:40;0.303
pom1m_20181020T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181020T234500.CSV;2018-10-20 21:45:40;0.302
pom1m_20181021T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181021T234500.CSV;2018-10-21 21:45:39;0.304
pom1m_20181022T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181022T234500.CSV;2018-10-22 21:45:39;0.304
pom1m_20181023T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181023T234500.CSV;2018-10-23 21:45:40;0.305
pom1m_20181024T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181024T234500.CSV;2018-10-24 21:45:40;0.304
pom1m_20181025T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181025T234500.CSV;2018-10-25 21:45:40;0.305
pom1m_20181026T234502.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181026T234502.CSV;2018-10-26 21:45:40;0.304
pom1m_20181027T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181027T234500.CSV;2018-10-27 21:45:39;0.304
pom1m_20181028T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181028T234500.CSV;2018-10-28 21:45:39;0.304
pom1m_20181029T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181029T234500.CSV;2018-10-29 21:45:38;0.306
pom1m_20181030T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181030T234501.CSV;2018-10-30 21:45:39;0.308
pom1m_20181031T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181031T234500.CSV;2018-10-31 21:45:38;0.306
pom1m_20181101T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181101T234500.CSV;2018-11-01 21:45:38;0.306
pom1m_20181102T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181102T234501.CSV;2018-11-02 21:45:38;0.306
pom1m_20181103T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181103T234500.CSV;2018-11-03 21:45:38;0.305
pom1m_20181104T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181104T234501.CSV;2018-11-04 21:45:38;0.304
pom1m_20181105T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181105T234500.CSV;2018-11-05 21:45:38;0.307
