filename;fullpath;modified_utc;size_mb
pom30m_20180524T235407.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180524T235407.CSV;2018-05-24 23:55:45;0.002
pom30m_20180525T235408.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180525T235408.CSV;2018-05-25 23:55:38;0.002
pom30m_20180526T235411.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180526T235411.CSV;2018-05-26 23:55:42;0.002
pom30m_20180527T235414.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180527T235414.CSV;2018-05-27 23:55:43;0.002
pom30m_20180528T235415.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180528T235415.CSV;2018-05-28 23:55:51;0.002
pom30m_20180529T235416.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180529T235416.CSV;2018-05-29 23:55:53;0.002
pom30m_20180530T235414.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180530T235414.CSV;2018-05-30 23:55:44;0.002
pom30m_20180531T235413.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180531T235413.CSV;2018-05-31 23:55:57;0.002
pom30m_20180601T235412.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180601T235412.CSV;2018-06-01 23:55:43;0.002
pom30m_20180602T235411.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180602T235411.CSV;2018-06-02 23:55:42;0.002
pom30m_20180603T235411.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180603T235411.CSV;2018-06-03 23:55:42;0.002
pom30m_20180604T235409.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180604T235409.CSV;2018-06-04 23:56:02;0.002
pom30m_20180605T235413.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180605T235413.CSV;2018-06-05 23:55:44;0.002
pom30m_20180606T235413.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180606T235413.CSV;2018-06-06 23:55:43;0.002
pom30m_20180607T235319.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180607T235319.CSV;2018-06-07 23:54:42;0.002
pom30m_20180608T235412.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180608T235412.CSV;2018-06-08 23:55:41;0.002
pom30m_20180609T235412.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180609T235412.CSV;2018-06-09 23:55:42;0.002
pom30m_20180610T235416.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180610T235416.CSV;2018-06-10 23:55:46;0.002
pom30m_20180611T235416.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180611T235416.CSV;2018-06-11 23:55:46;0.002
pom30m_20180612T235412.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180612T235412.CSV;2018-06-12 23:55:43;0.002
pom30m_20180613T235409.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180613T235409.CSV;2018-06-13 23:55:40;0.002
pom30m_20180614T235409.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180614T235409.CSV;2018-06-14 23:55:40;0.002
pom30m_20180615T235411.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180615T235411.CSV;2018-06-15 23:55:42;0.002
pom30m_20180616T235412.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180616T235412.CSV;2018-06-16 23:55:44;0.002
pom30m_20180617T235412.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180617T235412.CSV;2018-06-17 23:55:42;0.002
pom30m_20180618T235413.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180618T235413.CSV;2018-06-18 23:55:50;0.002
pom30m_20180619T235412.CSV;D:\sites\ME\dT_ME\ThermoFisher\20180903\DT85W_top\pom30m_20180619T235412.CSV;2018-06-19 23:55:43;0.002
